dataset	did	seed	auc_challenger	auc_baseline	auc_offline
boston	853	2101	0.933895289897919	0.927092552185059	0.935041397809982
boston	853	2102	0.935817778110504	0.913265287876129	0.934338957071304
boston	853	2103	0.914374470710754	0.90461403131485	0.905797123908997
boston	853	2104	0.968500435352325	0.95600414276123	0.965173035860062
boston	853	2105	0.940550148487091	0.943433880805969	0.943877547979355
boston	853	2106	0.957556962966919	0.941955029964447	0.95544958114624
boston	853	2107	0.947944402694702	0.948831707239151	0.94594794511795
boston	853	2108	0.943951487541199	0.958296358585358	0.945282459259033
boston	853	2109	0.954303443431854	0.9482401907444	0.949127465486526
boston	853	2110	0.974267959594727	0.969609588384628	0.975155264139175
braziltourism	957	2101	0.765284180641174	0.763748079538345	0.79447004199028
braziltourism	957	2102	0.737327218055725	0.703993856906891	0.747772663831711
braziltourism	957	2103	0.731182813644409	0.77035328745842	0.707987725734711
braziltourism	957	2104	0.752073705196381	0.77434715628624	0.768817216157913
braziltourism	957	2105	0.752380967140198	0.699539184570312	0.728955447673798
braziltourism	957	2106	0.68448543548584	0.674807995557785	0.695084482431412
braziltourism	957	2107	0.784639000892639	0.702918589115143	0.805376350879669
braziltourism	957	2108	0.644854068756104	0.655145913362503	0.640168964862823
braziltourism	957	2109	0.733640551567078	0.756067603826523	0.74639019370079
braziltourism	957	2110	0.689093708992004	0.601843327283859	0.667588353157043
breast-cancer	13	2101	0.778251588344574	0.71108740568161	0.734008550643921
breast-cancer	13	2102	0.72761195898056	0.690298497676849	0.683901906013489
breast-cancer	13	2103	0.69669508934021	0.655117273330688	0.668443500995636
breast-cancer	13	2104	0.700959503650665	0.763859272003174	0.716950953006744
breast-cancer	13	2105	0.739072501659393	0.763059675693512	0.737473368644714
breast-cancer	13	2106	0.759061813354492	0.700426459312439	0.765991449356079
breast-cancer	13	2107	0.683102369308472	0.681503176689148	0.662846505641937
breast-cancer	13	2108	0.665245175361633	0.656183362007141	0.663646042346954
breast-cancer	13	2109	0.70282518863678	0.728944540023804	0.703358232975006
breast-cancer	13	2110	0.698294222354889	0.663646042346954	0.675373136997223
breast-cancer-dropped-missing-attributes-values	23499	2101	0.649572670459747	0.629059851169586	0.640455842018127
breast-cancer-dropped-missing-attributes-values	23499	2102	0.773789167404175	0.723646700382233	0.712250709533691
breast-cancer-dropped-missing-attributes-values	23499	2103	0.716809093952179	0.62279200553894	0.721367537975311
breast-cancer-dropped-missing-attributes-values	23499	2104	0.633048415184021	0.678632497787476	0.663247883319855
breast-cancer-dropped-missing-attributes-values	23499	2105	0.740170955657959	0.680341899394989	0.750997126102448
breast-cancer-dropped-missing-attributes-values	23499	2106	0.718803405761719	0.68461537361145	0.67948716878891
breast-cancer-dropped-missing-attributes-values	23499	2107	0.814814805984497	0.789173781871796	0.763532757759094
breast-cancer-dropped-missing-attributes-values	23499	2108	0.613675236701965	0.626210808753967	0.602849006652832
breast-cancer-dropped-missing-attributes-values	23499	2109	0.643874645233154	0.699145317077637	0.666096866130829
breast-cancer-dropped-missing-attributes-values	23499	2110	0.725356101989746	0.718518495559692	0.705413103103638
breast-w	15	2101	0.992715239524841	0.995364248752594	0.992301344871521
breast-w	15	2102	0.99445366859436	0.994039714336395	0.985099315643311
breast-w	15	2103	0.993377506732941	0.990066230297089	0.994370877742767
breast-w	15	2104	0.996688723564148	0.994370877742767	0.9959437251091
breast-w	15	2105	0.996605932712555	0.992798030376434	0.99552983045578
breast-w	15	2106	0.987003326416016	0.990811228752136	0.986341059207916
breast-w	15	2107	0.994370877742767	0.989983439445496	0.988948702812195
breast-w	15	2108	0.988990068435669	0.985182106494904	0.988990068435669
breast-w	15	2109	0.989735126495361	0.983774840831757	0.977317869663239
breast-w	15	2110	0.996026515960693	0.996854305267334	0.994701981544495
breastTumor	844	2101	0.578181803226471	0.559545457363129	0.544545471668243
breastTumor	844	2102	0.647272706031799	0.642272710800171	0.604090929031372
breastTumor	844	2103	0.555909097194672	0.559545457363129	0.569090902805328
breastTumor	844	2104	0.479545444250107	0.540454566478729	0.46954545378685
breastTumor	844	2105	0.524999976158142	0.584545433521271	0.499318182468414
breastTumor	844	2106	0.601590931415558	0.590681791305542	0.572954535484314
breastTumor	844	2107	0.557500004768372	0.565227270126343	0.532954573631287
breastTumor	844	2108	0.618409097194672	0.683409094810486	0.6202272772789
breastTumor	844	2109	0.632499992847443	0.715681791305542	0.603409111499786
breastTumor	844	2110	0.599545478820801	0.609090924263	0.589772701263428
bridges	1007	2101	0.898412704467773	0.938095241785049	0.887301564216614
bridges	1007	2102	0.876190483570099	0.842857152223587	0.865079373121262
bridges	1007	2103	0.892063498497009	0.941269844770432	0.899206340312958
bridges	1007	2104	0.853968262672424	0.892063498497009	0.836507946252823
bridges	1007	2105	0.857142865657806	0.807936519384384	0.839682519435883
bridges	1007	2106	0.920634925365448	0.887301594018936	0.892063468694687
bridges	1007	2107	0.926984131336212	0.890476197004318	0.915079355239868
bridges	1007	2108	0.879365086555481	0.815873026847839	0.926190465688705
bridges	1007	2109	0.892063498497009	0.895238101482391	0.920634925365448
bridges	1007	2110	0.92380952835083	0.909523814916611	0.919047623872757
car	991	2101	0.998728096485138	0.983669608831406	0.997989773750305
car	991	2102	0.998932719230652	0.98339182138443	0.998026311397552
car	991	2103	0.998757302761078	0.993523389101028	0.998538017272949
car	991	2104	0.998786568641663	0.976030707359314	0.997229516506195
car	991	2105	0.999415218830109	0.974334806203842	0.99683478474617
car	991	2106	0.999312877655029	0.947573095560074	0.998947381973267
car	991	2107	0.995964884757996	0.942799717187881	0.99448099732399
car	991	2108	0.993450284004211	0.984057009220123	0.99404239654541
car	991	2109	0.997046768665314	0.988165199756622	0.998019009828568
car	991	2110	0.998611092567444	0.980014622211456	0.997324556112289
cars	967	2101	0.991666674613953	0.992500007152557	0.989880949258804
cars	967	2102	0.986666679382324	0.992261916399002	0.974404752254486
cars	967	2103	0.977857172489166	0.954761922359467	0.973988085985184
cars	967	2104	0.980238080024719	0.969404757022858	0.983392864465714
cars	967	2105	0.960476219654083	0.960833340883255	0.966547638177872
cars	967	2106	0.991428554058075	0.997500002384186	0.99011904001236
cars	967	2107	0.985952377319336	0.992142856121063	0.98797619342804
cars	967	2108	0.985714256763458	0.978452384471893	0.985595256090164
cars	967	2109	0.998333334922791	0.984999984502792	0.997738093137741
cars	967	2110	0.996904790401459	0.996904760599136	0.994523823261261
chatfield_4	820	2101	0.989704847335815	0.972546339035034	0.986273169517517
chatfield_4	820	2102	0.989704847335815	0.947151660919189	0.988332211971283
chatfield_4	820	2103	0.943033635616302	0.938229262828827	0.947151660919189
chatfield_4	820	2104	0.947151660919189	0.94440633058548	0.946465313434601
chatfield_4	820	2105	0.948524355888367	0.953328728675842	0.93685656785965
chatfield_4	820	2106	0.953328728675842	0.965682923793793	0.950583398342133
chatfield_4	820	2107	0.95950585603714	0.950583398342133	0.958133161067963
chatfield_4	820	2108	0.986273169517517	0.95950585603714	0.978723406791687
chatfield_4	820	2109	0.988332211971283	0.989704847335815	0.993136584758759
chatfield_4	820	2110	0.954015076160431	0.937542915344238	0.95950585603714
cholesterol	798	2101	0.547878801822662	0.50787878036499	0.517575740814209
cholesterol	798	2102	0.563636362552643	0.530909061431885	0.594747483730316
cholesterol	798	2103	0.570505023002625	0.633535325527191	0.473939388990402
cholesterol	798	2104	0.583434343338013	0.606464624404907	0.564848482608795
cholesterol	798	2105	0.628686845302582	0.540202021598816	0.566868662834167
cholesterol	798	2106	0.551919162273407	0.557171702384949	0.529696941375732
cholesterol	798	2107	0.465454548597336	0.478787869215012	0.533737361431122
cholesterol	798	2108	0.560808062553406	0.52767676115036	0.570101022720337
cholesterol	798	2109	0.560808062553406	0.576565682888031	0.585050523281097
cholesterol	798	2110	0.478787869215012	0.444848477840424	0.486060619354248
chscase_adopt	905	2101	0.763888895511627	0.743055552244186	0.798611134290695
chscase_adopt	905	2102	0.805555582046509	0.805555582046509	0.756944447755814
chscase_adopt	905	2103	0.777777791023254	0.763888895511627	0.777777791023254
chscase_adopt	905	2104	0.75	0.75	0.715277761220932
chscase_adopt	905	2105	0.611111104488373	0.673611104488373	0.722222208976746
chscase_adopt	905	2106	0.930555582046509	0.944444417953491	0.833333343267441
chscase_adopt	905	2107	0.777777791023254	0.784722238779068	0.763888895511627
chscase_adopt	905	2108	0.791666686534882	0.8125	0.791666686534882
chscase_adopt	905	2109	0.861111104488373	0.833333313465118	0.840277791023254
chscase_adopt	905	2110	0.916666686534882	0.902777791023254	0.916666686534882
chscase_census2	909	2101	0.509299635887146	0.550516664981842	0.521354764699936
chscase_census2	909	2102	0.508840441703796	0.457634896039963	0.498163014650345
chscase_census2	909	2103	0.528587818145752	0.516647547483444	0.544546514749527
chscase_census2	909	2104	0.510906994342804	0.484385758638382	0.529276698827744
chscase_census2	909	2105	0.498277842998505	0.501607343554497	0.51825487613678
chscase_census2	909	2106	0.505855321884155	0.557175666093826	0.50700344145298
chscase_census2	909	2107	0.599770367145538	0.598163038492203	0.568427085876465
chscase_census2	909	2108	0.497359365224838	0.511251419782639	0.472789913415909
chscase_census2	909	2109	0.492766946554184	0.45017221570015	0.491504013538361
chscase_census2	909	2110	0.45579794049263	0.390011474490166	0.470034435391426
chscase_census3	908	2101	0.482861757278442	0.475385323166847	0.504830911755562
chscase_census3	908	2102	0.427191168069839	0.381757542490959	0.430181726813316
chscase_census3	908	2103	0.499884992837906	0.466873705387115	0.511847257614136
chscase_census3	908	2104	0.452726006507874	0.413848638534546	0.459282264113426
chscase_census3	908	2105	0.469059109687805	0.426501035690308	0.452956065535545
chscase_census3	908	2106	0.422590285539627	0.422130212187767	0.449045315384865
chscase_census3	908	2107	0.353577166795731	0.379687145352364	0.389924079179764
chscase_census3	908	2108	0.423970550298691	0.424890726804733	0.495974227786064
chscase_census3	908	2109	0.485622256994247	0.494478955864906	0.463193014264107
chscase_census3	908	2110	0.453646183013916	0.471244543790817	0.462502881884575
chscase_census4	907	2101	0.43359375	0.522518396377563	0.454044118523598
chscase_census4	907	2102	0.521599292755127	0.503561571240425	0.515854775905609
chscase_census4	907	2103	0.420036762952805	0.418772980570793	0.397403493523598
chscase_census4	907	2104	0.486443012952805	0.528722435235977	0.563993573188782
chscase_census4	907	2105	0.495174646377563	0.500344663858414	0.450597435235977
chscase_census4	907	2106	0.452205896377563	0.503446698188782	0.448644310235977
chscase_census4	907	2107	0.505744457244873	0.454503670334816	0.485179215669632
chscase_census4	907	2108	0.465073525905609	0.442899823188782	0.456227019429207
chscase_census4	907	2109	0.431295961141586	0.542394310235977	0.453010112047195
chscase_census4	907	2110	0.501838207244873	0.482881426811218	0.451631441712379
chscase_census5	906	2101	0.430836409330368	0.451861217617989	0.446806058287621
chscase_census5	906	2102	0.568933844566345	0.52734375	0.508731633424759
chscase_census5	906	2103	0.448529422283173	0.485523879528046	0.484489887952805
chscase_census5	906	2104	0.481158077716827	0.510914534330368	0.495863974094391
chscase_census5	906	2105	0.457490801811218	0.450252756476402	0.445082724094391
chscase_census5	906	2106	0.502297818660736	0.537454038858414	0.52274814248085
chscase_census5	906	2107	0.521369457244873	0.47633270919323	0.475873172283173
chscase_census5	906	2108	0.474494487047195	0.449678316712379	0.438878685235977
chscase_census5	906	2109	0.530560672283173	0.51953125	0.438534006476402
chscase_census5	906	2110	0.508272051811218	0.492761954665184	0.515739887952805
chscase_census6	900	2101	0.50023740530014	0.48919752240181	0.462369427084923
chscase_census6	900	2102	0.471509963274002	0.462250709533691	0.498931631445885
chscase_census6	900	2103	0.415717005729675	0.439221262931824	0.43114909529686
chscase_census6	900	2104	0.446106374263763	0.506528958678246	0.482905983924866
chscase_census6	900	2105	0.398860394954681	0.453941121697426	0.409781575202942
chscase_census6	900	2106	0.44183287024498	0.39138175547123	0.46913580596447
chscase_census6	900	2107	0.432336181402206	0.436490967869759	0.444207027554512
chscase_census6	900	2108	0.49976259469986	0.51258310675621	0.509615391492844
chscase_census6	900	2109	0.474596381187439	0.428774923086166	0.499287739396095
chscase_census6	900	2110	0.474596381187439	0.480769231915474	0.469373226165771
chscase_funds	801	2101	0.66144198179245	0.672936260700226	0.649947762489319
chscase_funds	801	2102	0.649425268173218	0.657784759998322	0.713166117668152
chscase_funds	801	2103	0.657784759998322	0.672413766384125	0.689132690429688
chscase_funds	801	2104	0.649947762489319	0.644723117351532	0.657784759998322
chscase_funds	801	2105	0.792058527469635	0.817136883735657	0.764367818832397
chscase_funds	801	2106	0.66144198179245	0.673981189727783	0.611285269260406
chscase_funds	801	2107	0.71473354101181	0.711598753929138	0.693834900856018
chscase_funds	801	2108	0.607105553150177	0.646290481090546	0.620689630508423
chscase_funds	801	2109	0.582027196884155	0.619644701480865	0.551724135875702
chscase_funds	801	2110	0.777951955795288	0.770114958286285	0.747126460075378
chscase_geyser1	895	2101	0.925670504570007	0.881609201431274	0.949808418750763
chscase_geyser1	895	2102	0.949042141437531	0.951724141836166	0.931034475564957
chscase_geyser1	895	2103	0.941379308700562	0.927203059196472	0.917241394519806
chscase_geyser1	895	2104	0.925670504570007	0.93065133690834	0.923754781484604
chscase_geyser1	895	2105	0.872030675411224	0.839080482721329	0.931034475564957
chscase_geyser1	895	2106	0.869348645210266	0.847126424312592	0.905363976955414
chscase_geyser1	895	2107	0.864367842674255	0.871647506952286	0.872413814067841
chscase_geyser1	895	2108	0.884674310684204	0.853448271751404	0.86034482717514
chscase_geyser1	895	2109	0.904214560985565	0.864750981330872	0.918773949146271
chscase_geyser1	895	2110	0.816858232021332	0.8203065097332	0.857854396104813
chscase_health	942	2101	0.597222208976746	0.631944447755814	0.600694432854652
chscase_health	942	2102	0.777777791023254	0.631944447755814	0.743055552244186
chscase_health	942	2103	0.486111104488373	0.381944447755814	0.517361104488373
chscase_health	942	2104	0.722222208976746	0.75	0.736111104488373
chscase_health	942	2105	0.729166686534882	0.736111134290695	0.680555552244186
chscase_health	942	2106	0.8125	0.791666656732559	0.819444447755814
chscase_health	942	2107	0.75	0.673611134290695	0.715277761220932
chscase_health	942	2108	0.631944417953491	0.711805552244186	0.635416686534882
chscase_health	942	2109	0.4375	0.4375	0.486111104488373
chscase_health	942	2110	0.444444447755814	0.513888880610466	0.5
chscase_vine1	815	2101	1	0.949999988079071	0.96875
chscase_vine1	815	2102	0.824999988079071	0.875	0.831250011920929
chscase_vine1	815	2103	0.725000023841858	0.774999976158142	0.662500023841858
chscase_vine1	815	2104	0.925000011920929	0.887499988079071	0.975000023841858
chscase_vine1	815	2105	0.8125	0.899999976158142	0.899999976158142
chscase_vine1	815	2106	0.949999988079071	0.975000023841858	0.893750011920929
chscase_vine1	815	2107	0.9375	0.9375	0.90625
chscase_vine1	815	2108	0.949999988079071	0.862500011920929	0.956250011920929
chscase_vine1	815	2109	0.899999976158142	0.875	0.918749988079071
chscase_vine1	815	2110	0.962499976158142	0.887499988079071	0.925000011920929
chscase_vine2	814	2101	0.955966413021088	0.952941179275513	0.946386575698853
chscase_vine2	814	2102	0.854117631912231	0.806050419807434	0.907226920127869
chscase_vine2	814	2103	0.864201664924622	0.831764698028564	0.895126044750214
chscase_vine2	814	2104	0.892436981201172	0.858487367630005	0.905546247959137
chscase_vine2	814	2105	0.885546207427979	0.884705901145935	0.888991594314575
chscase_vine2	814	2106	0.952100813388824	0.941176474094391	0.946218490600586
chscase_vine2	814	2107	0.905546247959137	0.895630240440369	0.905210077762604
chscase_vine2	814	2108	0.899411737918854	0.852268934249878	0.914958000183105
chscase_vine2	814	2109	0.915378153324127	0.909411787986755	0.922016799449921
chscase_vine2	814	2110	0.945714294910431	0.926890730857849	0.952268898487091
chscase_whale	939	2101	1	1	1
chscase_whale	939	2102	1	1	1
chscase_whale	939	2103	1	1	1
chscase_whale	939	2104	1	1	1
chscase_whale	939	2105	0.974012494087219	0.966042965650558	0.975398480892181
chscase_whale	939	2106	1	1	1
chscase_whale	939	2107	1	0.580734580755234	1
chscase_whale	939	2108	1	1	1
chscase_whale	939	2109	1	1	1
chscase_whale	939	2110	0.981981992721558	0.999306976795197	0.976611226797104
cleve	40710	2101	0.86070853471756	0.86272144317627	0.870370388031006
cleve	40710	2102	0.917471826076508	0.847020924091339	0.893719792366028
cleve	40710	2103	0.879629611968994	0.882850229740143	0.864734292030334
cleve	40710	2104	0.923913061618805	0.923510491847992	0.944847047328949
cleve	40710	2105	0.871980667114258	0.89130437374115	0.827697277069092
cleve	40710	2106	0.872383236885071	0.871578097343445	0.872383236885071
cleve	40710	2107	0.909420311450958	0.887681186199188	0.896940410137177
cleve	40710	2108	0.881642520427704	0.852254450321198	0.851851880550385
cleve	40710	2109	0.917069256305695	0.923107862472534	0.908212542533875
cleve	40710	2110	0.912238299846649	0.874798715114594	0.922302722930908
cleveland	786	2101	0.871980667114258	0.877214193344116	0.869162619113922
cleveland	786	2102	0.887681186199188	0.865942001342773	0.864734292030334
cleveland	786	2103	0.881642520427704	0.873993575572968	0.859500825405121
cleveland	786	2104	0.922705292701721	0.921095013618469	0.933574855327606
cleveland	786	2105	0.871175527572632	0.883655369281769	0.837761700153351
cleveland	786	2106	0.8458132147789	0.839774549007416	0.853059589862823
cleveland	786	2107	0.916666686534882	0.877214193344116	0.896537840366364
cleveland	786	2108	0.91908210515976	0.873591005802155	0.920692443847656
cleveland	786	2109	0.905797123908997	0.921095013618469	0.895732700824738
cleveland	786	2110	0.849033832550049	0.764492750167847	0.855877637863159
cloud	890	2101	0.814545452594757	0.769090890884399	0.881818175315857
cloud	890	2102	0.858181834220886	0.950909078121185	0.906363636255264
cloud	890	2103	0.709090888500214	0.52727273106575	0.741818189620972
cloud	890	2104	0.625454545021057	0.587272733449936	0.629090905189514
cloud	890	2105	0.800000011920929	0.66181817650795	0.719999998807907
cloud	890	2106	0.847272753715515	0.698181807994843	0.782727271318436
cloud	890	2107	0.716363608837128	0.721818178892136	0.730909079313278
cloud	890	2108	0.789090931415558	0.600000023841858	0.8109090924263
cloud	890	2109	0.589090883731842	0.534545451402664	0.668181836605072
cloud	890	2110	0.854545474052429	0.947272717952728	0.750909090042114
cm1_req	1055	2101	0.590062141418457	0.645962744951248	0.54347825050354
cm1_req	1055	2102	0.428571432828903	0.45652174949646	0.419254660606384
cm1_req	1055	2103	0.518633544445038	0.487577632069588	0.481366455554962
cm1_req	1055	2104	0.509316742420197	0.38198758661747	0.576086953282356
cm1_req	1055	2105	0.649068295955658	0.583850920200348	0.509316772222519
cm1_req	1055	2106	0.503105580806732	0.462732926011086	0.524844735860825
cm1_req	1055	2107	0.496894419193268	0.562111794948578	0.493788823485374
cm1_req	1055	2108	0.549689412117004	0.472049683332443	0.62732920050621
cm1_req	1055	2109	0.201863348484039	0.357142865657806	0.237577632069588
cm1_req	1055	2110	0.493788808584213	0.586956530809402	0.555900633335114
cmc	983	2101	0.746458828449249	0.745821267366409	0.74470117688179
cmc	983	2102	0.76791250705719	0.762131243944168	0.761351495981216
cmc	983	2103	0.751783490180969	0.758538365364075	0.763475328683853
cmc	983	2104	0.764095664024353	0.744149774312973	0.760627746582031
cmc	983	2105	0.7574183344841	0.735059946775436	0.746648401021957
cmc	983	2106	0.740083038806915	0.727219462394714	0.727589935064316
cmc	983	2107	0.767757415771484	0.681822091341019	0.769398778676987
cmc	983	2108	0.761209309101105	0.734723955392838	0.757956802845001
cmc	983	2109	0.777458965778351	0.742547214031219	0.772983014583588
cmc	983	2110	0.752343535423279	0.757082283496857	0.753933191299438
conference_attendance	41538	2101	0.529166638851166	0.488888889551163	0.574999988079071
conference_attendance	41538	2102	0.628472208976746	0.581250011920929	0.646527767181396
conference_attendance	41538	2103	0.690972208976746	0.632638871669769	0.700694441795349
conference_attendance	41538	2104	0.644444465637207	0.640277802944183	0.579166650772095
conference_attendance	41538	2105	0.684722244739532	0.708333313465118	0.6875
conference_attendance	41538	2106	0.537500023841858	0.495833337306976	0.490277767181396
conference_attendance	41538	2107	0.592361092567444	0.610416650772095	0.611805558204651
conference_attendance	41538	2108	0.586111128330231	0.543055534362793	0.631944417953491
conference_attendance	41538	2109	0.697916686534882	0.643750011920929	0.711805582046509
conference_attendance	41538	2110	0.384027779102325	0.559027791023254	0.429861098527908
confidence	1015	2101	0.9375	0.949999988079071	0.962500005960464
confidence	1015	2102	0.925000011920929	0.90625	0.899999976158142
confidence	1015	2103	0.912500023841858	0.949999988079071	0.878124982118607
confidence	1015	2104	0.949999988079071	0.96875	0.875
confidence	1015	2105	0.949999988079071	0.849999994039536	0.903125017881393
confidence	1015	2106	0.962499976158142	0.946875005960464	0.959374994039536
confidence	1015	2107	0.837499976158142	0.84375	0.931250005960464
confidence	1015	2108	0.637499988079071	0.581250011920929	0.590624988079071
confidence	1015	2109	0.912500023841858	0.862500011920929	0.896874994039536
confidence	1015	2110	0.899999976158142	0.875	0.928124994039536
corral	40669	2101	0.988405823707581	0.988405823707581	1
corral	40669	2102	1	0.960869550704956	0.997101426124573
corral	40669	2103	1	0.937681138515472	1
corral	40669	2104	1	0.927536249160767	1
corral	40669	2105	1	1	1
corral	40669	2106	0.95652174949646	1	0.989855051040649
corral	40669	2107	1	1	1
corral	40669	2108	0.976811587810516	0.910144925117493	0.986956536769867
corral	40669	2109	1	0.95072466135025	0.988405823707581
corral	40669	2110	0.998550713062286	0.975362300872803	0.986956536769867
cpu	796	2101	0.998868763446808	0.997737526893616	1
cpu	796	2102	1	0.995475113391876	1
cpu	796	2103	0.995475113391876	0.990950226783752	0.992081463336945
cpu	796	2104	0.980769217014313	0.968325793743134	0.975113093852997
cpu	796	2105	0.996606349945068	0.994343876838684	0.995475113391876
cpu	796	2106	1	0.998868763446808	0.997737526893616
cpu	796	2107	0.997737526893616	0.986425340175629	1
cpu	796	2108	1	1	1
cpu	796	2109	0.996606349945068	0.995475113391876	0.996606349945068
cpu	796	2110	1	1	1
cpu_small	735	2101	0.965831756591797	0.959043204784393	0.965181291103363
cpu_small	735	2102	0.972255349159241	0.956764161586761	0.972264409065247
cpu_small	735	2103	0.970665335655212	0.961127817630768	0.969305098056793
cpu_small	735	2104	0.968731105327606	0.945135533809662	0.969589352607727
cpu_small	735	2105	0.968112766742706	0.961494028568268	0.968452394008636
cpu_small	735	2106	0.969708621501923	0.955606460571289	0.969236731529236
cpu_small	735	2107	0.970675706863403	0.96522182226181	0.970441401004791
cpu_small	735	2108	0.96555495262146	0.957969129085541	0.964917123317719
cpu_small	735	2109	0.970837771892548	0.968515276908875	0.97176206111908
cpu_small	735	2110	0.973529040813446	0.964699327945709	0.972809553146362
datatrieve	1075	2101	0.560897409915924	0.653846144676208	0.621794879436493
datatrieve	1075	2102	0.711538434028625	0.676282048225403	0.599358975887299
datatrieve	1075	2103	0.685897409915924	0.596153855323792	0.698717951774597
datatrieve	1075	2104	0.798076927661896	0.618589729070663	0.677884608507156
datatrieve	1075	2105	0.897435903549194	0.935897439718246	0.940705120563507
datatrieve	1075	2106	0.753205120563507	0.67948716878891	0.698717951774597
datatrieve	1075	2107	0.775641024112701	0.706730753183365	0.669871807098389
datatrieve	1075	2108	0.64102566242218	0.644230782985687	0.637820512056351
datatrieve	1075	2109	0.615384638309479	0.583333313465118	0.350961551070213
datatrieve	1075	2110	0.628205120563507	0.528846144676208	0.572115391492844
delta_ailerons	803	2101	0.977237582206726	0.973755061626434	0.975539147853851
delta_ailerons	803	2102	0.974376618862152	0.967940270900726	0.975647211074829
delta_ailerons	803	2103	0.978254318237305	0.970821559429169	0.976568937301636
delta_ailerons	803	2104	0.973463535308838	0.955876290798187	0.973709046840668
delta_ailerons	803	2105	0.9729283452034	0.965846598148346	0.973170578479767
delta_ailerons	803	2106	0.965651512145996	0.960789620876312	0.968507409095764
delta_ailerons	803	2107	0.981944978237152	0.975850999355316	0.981633841991425
delta_ailerons	803	2108	0.974825501441956	0.960977494716644	0.974375486373901
delta_ailerons	803	2109	0.978379786014557	0.975281655788422	0.977443158626556
delta_ailerons	803	2110	0.975776970386505	0.973929166793823	0.975700855255127
delta_elevators	819	2101	0.943491280078888	0.932889997959137	0.942784607410431
delta_elevators	819	2102	0.941896617412567	0.932638823986053	0.940584182739258
delta_elevators	819	2103	0.943778336048126	0.917084753513336	0.942503213882446
delta_elevators	819	2104	0.949069023132324	0.909012258052826	0.947957515716553
delta_elevators	819	2105	0.945476353168488	0.943613290786743	0.943184375762939
delta_elevators	819	2106	0.940161347389221	0.925897598266602	0.938607037067413
delta_elevators	819	2107	0.948549270629883	0.946534156799316	0.945421814918518
delta_elevators	819	2108	0.94841057062149	0.931026935577393	0.948991417884827
delta_elevators	819	2109	0.950727760791779	0.933563411235809	0.948806703090668
delta_elevators	819	2110	0.94080638885498	0.938561022281647	0.940641343593597
diabetes	37	2101	0.83316308259964	0.775280892848969	0.828464448451996
diabetes	37	2102	0.83506977558136	0.834797441959381	0.834456920623779
diabetes	37	2103	0.834184527397156	0.790806949138641	0.839155614376068
diabetes	37	2104	0.82342529296875	0.814640760421753	0.820905685424805
diabetes	37	2105	0.799523293972015	0.720054447650909	0.801361918449402
diabetes	37	2106	0.829690158367157	0.784473955631256	0.810214519500732
diabetes	37	2107	0.815526068210602	0.82131427526474	0.832890689373016
diabetes	37	2108	0.819271385669708	0.79679948091507	0.814504623413086
diabetes	37	2109	0.823765754699707	0.758529126644135	0.822608113288879
diabetes	37	2110	0.837044596672058	0.772557020187378	0.826421499252319
diabetes_numeric	791	2101	0.555555582046509	0.537037014961243	0.490740746259689
diabetes_numeric	791	2102	0.694444417953491	0.657407402992249	0.629629611968994
diabetes_numeric	791	2103	0.648148119449615	0.592592597007751	0.583333313465118
diabetes_numeric	791	2104	0.759259283542633	0.583333313465118	0.611111104488373
diabetes_numeric	791	2105	0.629629611968994	0.666666686534882	0.620370388031006
diabetes_numeric	791	2106	0.685185194015503	0.722222208976746	0.620370388031006
diabetes_numeric	791	2107	0.57407408952713	0.5	0.57407408952713
diabetes_numeric	791	2108	0.370370358228683	0.398148149251938	0.481481492519379
diabetes_numeric	791	2109	0.731481492519379	0.685185194015503	0.620370388031006
diabetes_numeric	791	2110	0.712962985038757	0.648148119449615	0.740740716457367
diggle_table_a1	817	2101	0.515625	0.5	0.421875
diggle_table_a1	817	2102	0.53125	0.296875	0.46875
diggle_table_a1	817	2103	0.609375	0.5625	0.640625
diggle_table_a1	817	2104	0.71875	0.59375	0.7890625
diggle_table_a1	817	2105	0.734375	0.75	0.7421875
diggle_table_a1	817	2106	0.625	0.546875	0.609375
diggle_table_a1	817	2107	0.625	0.578125	0.734375
diggle_table_a1	817	2108	0.609375	0.59375	0.5703125
diggle_table_a1	817	2109	0.734375	0.6875	0.7265625
diggle_table_a1	817	2110	0.5625	0.5625	0.578125
diggle_table_a2	818	2101	1	1	1
diggle_table_a2	818	2102	1	1	1
diggle_table_a2	818	2103	1	1	1
diggle_table_a2	818	2104	1	0.99848484992981	1
diggle_table_a2	818	2105	1	1	1
diggle_table_a2	818	2106	1	1	1
diggle_table_a2	818	2107	1	1	1
diggle_table_a2	818	2108	1	1	1
diggle_table_a2	818	2109	1	1	1
diggle_table_a2	818	2110	1	1	1
disclosure_x_bias	774	2101	0.442522972822189	0.473767757415771	0.496491223573685
disclosure_x_bias	774	2102	0.515371739864349	0.467084378004074	0.54912281036377
disclosure_x_bias	774	2103	0.545864641666412	0.511361718177795	0.525981605052948
disclosure_x_bias	774	2104	0.501169562339783	0.481203019618988	0.522723495960236
disclosure_x_bias	774	2105	0.511027574539185	0.494402676820755	0.517543852329254
disclosure_x_bias	774	2106	0.530075192451477	0.510192155838013	0.531035900115967
disclosure_x_bias	774	2107	0.510526299476624	0.495822876691818	0.530576467514038
disclosure_x_bias	774	2108	0.510275661945343	0.501754403114319	0.47761070728302
disclosure_x_bias	774	2109	0.536257326602936	0.513116121292114	0.536006689071655
